"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2010"	"2010"	"Female"	"F"	24	249822	9.6	2.0
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2010"	"2010"	"Male"	"M"	63	263178	23.9	3.0
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2011"	"2011"	"Female"	"F"	43	252728	17.0	2.6
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2011"	"2011"	"Male"	"M"	56	265805	21.1	2.8
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2012"	"2012"	"Female"	"F"	28	255802	10.9	2.1
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2012"	"2012"	"Male"	"M"	57	269001	21.2	2.8
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2013"	"2013"	"Female"	"F"	33	258363	12.8	2.2
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2013"	"2013"	"Male"	"M"	70	271729	25.8	3.1
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2014"	"2014"	"Female"	"F"	42	260041	16.2	2.5
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2014"	"2014"	"Male"	"M"	65	272286	23.9	3.0
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2015"	"2015"	"Female"	"F"	44	261882	16.8	2.5
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2015"	"2015"	"Male"	"M"	65	273531	23.8	2.9
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2016"	"2016"	"Female"	"F"	30	262361	11.4	2.1
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2016"	"2016"	"Male"	"M"	59	273970	21.5	2.8
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2017"	"2017"	"Female"	"F"	35	262635	13.3	2.3
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2017"	"2017"	"Male"	"M"	57	274249	20.8	2.8
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	35	263229	13.3	2.2
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	52	274678	18.9	2.6
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	36	263241	13.7	2.3
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	65	274807	23.7	2.9
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2020 "	"2020"	"Female"	"F"	47	264195	17.8	2.6
	"Oklahoma"	"40"	"5-14 years"	"5-14"	"2020 "	"2020"	"Male"	"M"	61	275863	22.1	2.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"1999"	"1999"	"Female"	"F"	149	248674	59.9	4.9
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"1999"	"1999"	"Male"	"M"	353	266102	132.7	7.1
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2000"	"2000"	"Female"	"F"	157	249619	62.9	5.0
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2000"	"2000"	"Male"	"M"	296	266919	110.9	6.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2001"	"2001"	"Female"	"F"	116	253940	45.7	4.2
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2001"	"2001"	"Male"	"M"	374	273225	136.9	7.1
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2002"	"2002"	"Female"	"F"	137	256482	53.4	4.6
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2002"	"2002"	"Male"	"M"	347	276788	125.4	6.7
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2003"	"2003"	"Female"	"F"	128	258767	49.5	4.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2003"	"2003"	"Male"	"M"	360	277037	129.9	6.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2004"	"2004"	"Female"	"F"	158	259579	60.9	4.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2004"	"2004"	"Male"	"M"	379	279413	135.6	7.0
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2005"	"2005"	"Female"	"F"	154	259701	59.3	4.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2005"	"2005"	"Male"	"M"	384	278494	137.9	7.0
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2006"	"2006"	"Female"	"F"	142	260301	54.6	4.6
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2006"	"2006"	"Male"	"M"	379	277696	136.5	7.0
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2007"	"2007"	"Female"	"F"	149	260081	57.3	4.7
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2007"	"2007"	"Male"	"M"	370	277296	133.4	6.9
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2008"	"2008"	"Female"	"F"	132	259968	50.8	4.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2008"	"2008"	"Male"	"M"	407	274445	148.3	7.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2009"	"2009"	"Female"	"F"	152	260143	58.4	4.7
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2009"	"2009"	"Male"	"M"	361	273958	131.8	6.9
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2010"	"2010"	"Female"	"F"	125	260148	48.0	4.3
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2010"	"2010"	"Male"	"M"	343	273578	125.4	6.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2011"	"2011"	"Female"	"F"	126	261790	48.1	4.3
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2011"	"2011"	"Male"	"M"	364	277507	131.2	6.9
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2012"	"2012"	"Female"	"F"	130	262748	49.5	4.3
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2012"	"2012"	"Male"	"M"	372	279358	133.2	6.9
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2013"	"2013"	"Female"	"F"	122	263912	46.2	4.2
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2013"	"2013"	"Male"	"M"	359	281480	127.5	6.7
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2014"	"2014"	"Female"	"F"	153	265123	57.7	4.7
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2014"	"2014"	"Male"	"M"	323	282078	114.5	6.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2015"	"2015"	"Female"	"F"	140	264494	52.9	4.5
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2015"	"2015"	"Male"	"M"	329	283203	116.2	6.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2016"	"2016"	"Female"	"F"	125	261347	47.8	4.3
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2016"	"2016"	"Male"	"M"	364	280121	129.9	6.8
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2017"	"2017"	"Female"	"F"	132	259638	50.8	4.4
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2017"	"2017"	"Male"	"M"	341	278899	122.3	6.6
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	124	259271	47.8	4.3
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	289	278559	103.7	6.1
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	116	260055	44.6	4.1
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	305	279507	109.1	6.2
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2020 "	"2020"	"Female"	"F"	141	261931	53.8	4.5
	"Oklahoma"	"40"	"15-24 years"	"15-24"	"2020 "	"2020"	"Male"	"M"	347	279989	123.9	6.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"1999"	"1999"	"Female"	"F"	198	222795	88.9	6.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"1999"	"1999"	"Male"	"M"	400	229849	174.0	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2000"	"2000"	"Female"	"F"	168	222174	75.6	5.8
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2000"	"2000"	"Male"	"M"	377	229473	164.3	8.5
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2001"	"2001"	"Female"	"F"	169	218797	77.2	5.9
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2001"	"2001"	"Male"	"M"	382	227097	168.2	8.6
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2002"	"2002"	"Female"	"F"	205	219529	93.4	6.5
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2002"	"2002"	"Male"	"M"	356	228092	156.1	8.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2003"	"2003"	"Female"	"F"	193	220313	87.6	6.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2003"	"2003"	"Male"	"M"	437	226787	192.7	9.2
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2004"	"2004"	"Female"	"F"	173	221363	78.2	5.9
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2004"	"2004"	"Male"	"M"	418	229290	182.3	8.9
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2005"	"2005"	"Female"	"F"	208	223795	92.9	6.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2005"	"2005"	"Male"	"M"	398	231097	172.2	8.6
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2006"	"2006"	"Female"	"F"	196	228047	85.9	6.1
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2006"	"2006"	"Male"	"M"	494	235257	210.0	9.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2007"	"2007"	"Female"	"F"	228	232847	97.9	6.5
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2007"	"2007"	"Male"	"M"	475	241511	196.7	9.0
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2008"	"2008"	"Female"	"F"	219	237418	92.2	6.2
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2008"	"2008"	"Male"	"M"	527	246915	213.4	9.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2009"	"2009"	"Female"	"F"	238	244040	97.5	6.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2009"	"2009"	"Male"	"M"	463	254178	182.2	8.5
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2010"	"2010"	"Female"	"F"	248	247933	100.0	6.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2010"	"2010"	"Male"	"M"	506	258822	195.5	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2011"	"2011"	"Female"	"F"	242	252797	95.7	6.2
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2011"	"2011"	"Male"	"M"	518	262906	197.0	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2012"	"2012"	"Female"	"F"	266	255644	104.1	6.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2012"	"2012"	"Male"	"M"	541	265252	204.0	8.8
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2013"	"2013"	"Female"	"F"	252	259959	96.9	6.1
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2013"	"2013"	"Male"	"M"	502	267113	187.9	8.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2014"	"2014"	"Female"	"F"	246	262995	93.5	6.0
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2014"	"2014"	"Male"	"M"	496	270115	183.6	8.2
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2015"	"2015"	"Female"	"F"	280	267063	104.8	6.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2015"	"2015"	"Male"	"M"	554	273176	202.8	8.6
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2016"	"2016"	"Female"	"F"	285	269467	105.8	6.3
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2016"	"2016"	"Male"	"M"	579	275993	209.8	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2017"	"2017"	"Female"	"F"	279	269120	103.7	6.2
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2017"	"2017"	"Male"	"M"	572	276476	206.9	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	236	267399	88.3	5.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	572	275819	207.4	8.7
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	236	267075	88.4	5.8
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	545	276518	197.1	8.4
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2020 "	"2020"	"Female"	"F"	302	267409	112.9	6.5
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2020 "	"2020"	"Male"	"M"	632	277627	227.6	9.1
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"1999"	"1999"	"Female"	"F"	471	264662	178.0	8.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"1999"	"1999"	"Male"	"M"	780	262484	297.2	10.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2000"	"2000"	"Female"	"F"	486	262800	184.9	8.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2000"	"2000"	"Male"	"M"	866	260722	332.2	11.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2001"	"2001"	"Female"	"F"	490	257869	190.0	8.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2001"	"2001"	"Male"	"M"	766	256672	298.4	10.8
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2002"	"2002"	"Female"	"F"	463	252481	183.4	8.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2002"	"2002"	"Male"	"M"	820	251686	325.8	11.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2003"	"2003"	"Female"	"F"	471	247078	190.6	8.8
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2003"	"2003"	"Male"	"M"	817	246522	331.4	11.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2004"	"2004"	"Female"	"F"	496	242245	204.8	9.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2004"	"2004"	"Male"	"M"	792	243245	325.6	11.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2005"	"2005"	"Female"	"F"	466	239004	195.0	9.0
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2005"	"2005"	"Male"	"M"	834	239419	348.3	12.1
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2006"	"2006"	"Female"	"F"	475	236982	200.4	9.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2006"	"2006"	"Male"	"M"	738	238344	309.6	11.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2007"	"2007"	"Female"	"F"	472	234567	201.2	9.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2007"	"2007"	"Male"	"M"	712	236698	300.8	11.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2008"	"2008"	"Female"	"F"	482	231261	208.4	9.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2008"	"2008"	"Male"	"M"	747	233642	319.7	11.7
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2009"	"2009"	"Female"	"F"	432	228606	189.0	9.1
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2009"	"2009"	"Male"	"M"	754	232552	324.2	11.8
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2010"	"2010"	"Female"	"F"	419	228548	183.3	9.0
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2010"	"2010"	"Male"	"M"	730	232389	314.1	11.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2011"	"2011"	"Female"	"F"	449	228218	196.7	9.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2011"	"2011"	"Male"	"M"	681	231436	294.2	11.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2012"	"2012"	"Female"	"F"	453	229602	197.3	9.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2012"	"2012"	"Male"	"M"	715	233135	306.7	11.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2013"	"2013"	"Female"	"F"	497	232145	214.1	9.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2013"	"2013"	"Male"	"M"	734	235648	311.5	11.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2014"	"2014"	"Female"	"F"	496	234535	211.5	9.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2014"	"2014"	"Male"	"M"	741	237109	312.5	11.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2015"	"2015"	"Female"	"F"	491	236770	207.4	9.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2015"	"2015"	"Male"	"M"	764	239522	319.0	11.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2016"	"2016"	"Female"	"F"	517	237617	217.6	9.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2016"	"2016"	"Male"	"M"	815	241167	337.9	11.8
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2017"	"2017"	"Female"	"F"	488	239993	203.3	9.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2017"	"2017"	"Male"	"M"	755	243215	310.4	11.3
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	440	244066	180.3	8.6
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	790	246322	320.7	11.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	492	247685	198.6	9.0
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	826	250188	330.2	11.5
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2020 "	"2020"	"Female"	"F"	560	251700	222.5	9.4
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2020 "	"2020"	"Male"	"M"	974	254248	383.1	12.3
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"1999"	"1999"	"Female"	"F"	846	225279	375.5	12.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"1999"	"1999"	"Male"	"M"	1318	217390	606.3	16.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2000"	"2000"	"Female"	"F"	862	230732	373.6	12.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2000"	"2000"	"Male"	"M"	1399	223029	627.3	16.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2001"	"2001"	"Female"	"F"	932	239337	389.4	12.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2001"	"2001"	"Male"	"M"	1454	232041	626.6	16.4
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2002"	"2002"	"Female"	"F"	960	241439	397.6	12.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2002"	"2002"	"Male"	"M"	1576	234773	671.3	16.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2003"	"2003"	"Female"	"F"	989	245546	402.8	12.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2003"	"2003"	"Male"	"M"	1601	238750	670.6	16.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2004"	"2004"	"Female"	"F"	1039	249105	417.1	12.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2004"	"2004"	"Male"	"M"	1612	242243	665.4	16.6
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2005"	"2005"	"Female"	"F"	1070	253570	422.0	12.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2005"	"2005"	"Male"	"M"	1730	246991	700.4	16.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2006"	"2006"	"Female"	"F"	1080	258483	417.8	12.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2006"	"2006"	"Male"	"M"	1732	252183	686.8	16.5
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2007"	"2007"	"Female"	"F"	1142	261901	436.0	12.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2007"	"2007"	"Male"	"M"	1803	255732	705.0	16.6
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2008"	"2008"	"Female"	"F"	1227	264615	463.7	13.2
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2008"	"2008"	"Male"	"M"	1941	258589	750.6	17.0
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2009"	"2009"	"Female"	"F"	1241	266385	465.9	13.2
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2009"	"2009"	"Male"	"M"	1866	260091	717.4	16.6
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2010"	"2010"	"Female"	"F"	1195	265864	449.5	13.0
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2010"	"2010"	"Male"	"M"	1813	259747	698.0	16.4
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2011"	"2011"	"Female"	"F"	1217	261135	466.0	13.4
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2011"	"2011"	"Male"	"M"	1820	255576	712.1	16.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2012"	"2012"	"Female"	"F"	1221	255903	477.1	13.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2012"	"2012"	"Male"	"M"	1738	250571	693.6	16.6
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2013"	"2013"	"Female"	"F"	1242	250861	495.1	14.0
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2013"	"2013"	"Male"	"M"	1781	246628	722.1	17.1
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2014"	"2014"	"Female"	"F"	1214	246832	491.8	14.1
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2014"	"2014"	"Male"	"M"	1692	243714	694.3	16.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2015"	"2015"	"Female"	"F"	1163	243372	477.9	14.0
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2015"	"2015"	"Male"	"M"	1703	240616	707.8	17.2
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2016"	"2016"	"Female"	"F"	1086	239263	453.9	13.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2016"	"2016"	"Male"	"M"	1657	237339	698.2	17.2
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2017"	"2017"	"Female"	"F"	1143	235498	485.4	14.4
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2017"	"2017"	"Male"	"M"	1569	233282	672.6	17.0
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	1062	231281	459.2	14.1
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	1564	229029	682.9	17.3
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	990	227691	434.8	13.8
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	1518	225845	672.1	17.3
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2020 "	"2020"	"Female"	"F"	1106	226418	488.5	14.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2020 "	"2020"	"Male"	"M"	1746	224758	776.8	18.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"1999"	"1999"	"Female"	"F"	1421	161899	877.7	23.3
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"1999"	"1999"	"Male"	"M"	2216	149688	1480.4	31.4
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2000"	"2000"	"Female"	"F"	1600	164272	974.0	24.3
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2000"	"2000"	"Male"	"M"	2222	152057	1461.3	31.0
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2001"	"2001"	"Female"	"F"	1468	167780	875.0	22.8
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2001"	"2001"	"Male"	"M"	2207	155414	1420.1	30.2
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2002"	"2002"	"Female"	"F"	1707	176763	965.7	23.4
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2002"	"2002"	"Male"	"M"	2411	164052	1469.7	29.9
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2003"	"2003"	"Female"	"F"	1722	183575	938.0	22.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2003"	"2003"	"Male"	"M"	2374	170364	1393.5	28.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2004"	"2004"	"Female"	"F"	1701	189811	896.2	21.7
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2004"	"2004"	"Male"	"M"	2450	176739	1386.2	28.0
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2005"	"2005"	"Female"	"F"	1816	195900	927.0	21.8
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2005"	"2005"	"Male"	"M"	2666	183046	1456.5	28.2
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2006"	"2006"	"Female"	"F"	1771	203169	871.7	20.7
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2006"	"2006"	"Male"	"M"	2657	190102	1397.7	27.1
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2007"	"2007"	"Female"	"F"	1864	209382	890.2	20.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2007"	"2007"	"Male"	"M"	2690	196092	1371.8	26.4
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2008"	"2008"	"Female"	"F"	2008	215114	933.5	20.8
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2008"	"2008"	"Male"	"M"	2795	201724	1385.6	26.2
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2009"	"2009"	"Female"	"F"	1931	221434	872.0	19.8
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2009"	"2009"	"Male"	"M"	2967	208075	1425.9	26.2
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2010"	"2010"	"Female"	"F"	2009	226899	885.4	19.8
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2010"	"2010"	"Male"	"M"	3071	213583	1437.8	25.9
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2011"	"2011"	"Female"	"F"	2129	235715	903.2	19.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2011"	"2011"	"Male"	"M"	3160	221826	1424.5	25.3
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2012"	"2012"	"Female"	"F"	2167	237920	910.8	19.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2012"	"2012"	"Male"	"M"	3113	223679	1391.7	24.9
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2013"	"2013"	"Female"	"F"	2261	242181	933.6	19.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2013"	"2013"	"Male"	"M"	3356	226949	1478.7	25.5
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2014"	"2014"	"Female"	"F"	2324	245377	947.1	19.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2014"	"2014"	"Male"	"M"	3511	229841	1527.6	25.8
